Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company
393040,Women 25-34,Market Expansion,15 Days,Twitter,0.1,$500.00,6.08,New York,Spanish,1505,5976,1,Fashion,2022-04-06,Attire Artistry
313970,Women 25-34,Product Launch,15 Days,Pinterest,0.04,$500.00,0.1894720994903067,Los Angeles,French,883,3859,1,Home,2022-10-18,Domestic Dream
168237,Women 45-60,Increase Sales,15 Days,Twitter,0.06,$500.00,3.39,New York,French,1505,5977,4,Home,2022-08-13,Furnish Fine
695635,All Ages,Product Launch,15 Days,Twitter,0.02,$500.00,2.66,Las Vegas,French,1505,5978,8,Health,2022-04-03,Vital Vigor
130580,Women 25-34,Increase Sales,15 Days,Twitter,0.09,$500.00,1.34,Miami,Spanish,1505,5978,2,Technology,2022-01-29,Cyber Circuit
232872,Men 25-34,Brand Awareness,15 Days,Facebook,0.14,$500.00,7.79,Miami,English,1505,5978,8,Food,2022-12-14,Culinary Quest
983369,Men 18-24,Product Launch,15 Days,Facebook,0.15,$500.00,6.01,Austin,French,1505,5979,1,Fashion,2022-01-27,Silk & Style
256498,Women 25-34,Market Expansion,15 Days,Pinterest,0.03,$500.00,1.11895787057483,Austin,English,883,3860,1,Health,2022-08-08,Vigor Valley
674645,Men 45-60,Increase Sales,15 Days,Facebook,0.02,$500.00,3.92,Las Vegas,French,1506,5979,2,Technology,2022-05-23,Gadget Giants
494786,Men 35-44,Product Launch,15 Days,Twitter,0.14,$500.00,5.57,Miami,French,1506,5980,6,Fashion,2022-05-25,Silk & Style
221169,Men 45-60,Brand Awareness,15 Days,Pinterest,0.14,$500.00,0.5451791541938069,Los Angeles,Spanish,884,3860,1,Food,2022-10-19,Nosh Nirvana
562757,Men 25-34,Product Launch,15 Days,Facebook,0.12,$500.00,0.51,Los Angeles,French,1506,5981,5,Health,2022-09-22,Fitness Front
843847,Women 45-60,Increase Sales,15 Days,Facebook,0.1,$500.00,4.9,Los Angeles,Spanish,1506,5981,8,Fashion,2022-06-28,Vogue Visions
290729,Women 35-44,Brand Awareness,15 Days,Twitter,0.12,$500.00,5.59,Los Angeles,French,1506,5981,9,Home,2022-04-11,Nest Neat
127479,All Ages,Product Launch,15 Days,Instagram,0.14,$500.00,3.26,Miami,French,1506,5982,7,Fashion,2022-01-07,Style Sphere
882647,Women 25-34,Increase Sales,15 Days,Facebook,0.03,$500.00,1.91,New York,English,1506,5982,4,Fashion,2022-05-13,Runway Rebels
175838,Men 25-34,Increase Sales,15 Days,Facebook,0.04,$500.00,0.62,New York,Spanish,1507,5983,10,Food,2022-08-15,Culinary Quest
109186,Women 45-60,Brand Awareness,15 Days,Twitter,0.13,$500.00,3.7,Las Vegas,Spanish,1507,5983,4,Health,2022-02-18,Pulse Point
568311,Women 18-24,Increase Sales,15 Days,Pinterest,0.08,$500.00,0.008937363183505,New York,French,885,3862,1,Food,2022-08-12,Savor Street
580311,Men 18-24,Increase Sales,15 Days,Instagram,0.08,$500.00,5.6,Miami,Spanish,1507,5984,5,Home,2022-10-05,Cozy Corners
892001,Women 25-34,Increase Sales,15 Days,Pinterest,0.03,$500.00,0.9008862088973072,Los Angeles,English,885,3863,1,Technology,2022-07-18,NexGen Nerds
659833,All Ages,Brand Awareness,15 Days,Pinterest,0.11,$500.00,1.0778459999307068,New York,French,885,3864,1,Health,2022-07-22,Vigor Valley
793106,Women 35-44,Brand Awareness,15 Days,Facebook,0.13,$500.00,3.3,New York,English,1507,5985,7,Health,2022-01-27,Balance Beam
920573,Women 18-24,Increase Sales,15 Days,Facebook,0.13,$500.00,2.45,Austin,English,1508,5985,8,Home,2022-10-13,Decor Dreams
696438,Women 18-24,Brand Awareness,15 Days,Twitter,0.02,$500.00,4.2,Los Angeles,French,1508,5986,1,Home,2022-03-25,Furnish Fine
506353,Men 35-44,Market Expansion,15 Days,Facebook,0.1,$500.00,4.72,New York,French,1508,5986,7,Technology,2022-10-31,Innovate Infinity
481919,Men 35-44,Brand Awareness,15 Days,Facebook,0.06,$500.00,7.66,Austin,Spanish,1508,5987,2,Home,2022-01-17,Space Spruce
192834,Women 35-44,Product Launch,15 Days,Twitter,0.14,$500.00,5.74,Miami,Spanish,1508,5987,2,Food,2022-08-08,Gastronomy Guild
843929,All Ages,Market Expansion,15 Days,Facebook,0.08,$500.00,6.59,Los Angeles,English,1508,5987,7,Fashion,2022-12-04,Chic Couture
887069,All Ages,Brand Awareness,15 Days,Instagram,0.13,$500.00,4.83,New York,Spanish,1508,5988,8,Home,2022-03-21,Domestic Dream
330741,All Ages,Market Expansion,15 Days,Pinterest,0.14,$500.00,1.3137923879752396,Los Angeles,English,885,3866,1,Home,2022-01-14,Hearth Harmony
144883,Women 25-34,Product Launch,15 Days,Pinterest,0.06,$500.00,0.0321745074606181,New York,English,886,3866,1,Technology,2022-04-12,Pixel Pioneers
665797,Men 45-60,Product Launch,15 Days,Twitter,0.13,$500.00,5.37,Las Vegas,English,1509,5989,4,Food,2022-07-15,Culinary Quest
581133,Women 35-44,Product Launch,15 Days,Twitter,0.03,$500.00,6.72,Los Angeles,French,1509,5989,1,Health,2022-06-13,Fitness Front
772340,Men 35-44,Increase Sales,15 Days,Pinterest,0.14,$500.00,0.55054157210391,Las Vegas,English,886,3867,1,Technology,2022-07-28,Innovate Infinity
671934,Men 35-44,Market Expansion,15 Days,Facebook,0.04,$500.00,1.89,Austin,French,1509,5990,2,Technology,2022-12-08,Gadget Giants
424314,Women 18-24,Brand Awareness,15 Days,Instagram,0.1,$500.00,5.8,New York,French,1509,5990,9,Fashion,2022-12-04,Vogue Visions
577817,Men 25-34,Market Expansion,15 Days,Twitter,0.15,$500.00,2.55,Las Vegas,English,1509,5991,5,Food,2022-05-12,Culinary Quest
149147,Men 18-24,Market Expansion,15 Days,Twitter,0.12,$500.00,6.19,Los Angeles,English,1510,5991,1,Health,2022-12-28,Vigor Valley
476497,Women 45-60,Brand Awareness,15 Days,Pinterest,0.1,$500.00,0.2663334228684499,New York,Spanish,886,3868,1,Food,2022-02-04,Culinary Quest
457705,Men 45-60,Market Expansion,15 Days,Facebook,0.07,$500.00,2.04,Miami,English,1510,5992,5,Home,2022-07-23,Nest Neat
767335,Men 25-34,Brand Awareness,15 Days,Pinterest,0.03,$500.00,0.4146936517146334,Las Vegas,French,886,3868,1,Home,2022-09-09,Furnish Fine
503051,Men 45-60,Brand Awareness,15 Days,Facebook,0.06,$500.00,3.65,Miami,English,1510,5993,8,Technology,2022-11-11,Giga Geeks
845726,Men 35-44,Market Expansion,15 Days,Instagram,0.07,$500.00,4.51,Miami,English,1510,5993,3,Food,2022-02-07,Gastronomy Guild
184160,Women 45-60,Increase Sales,15 Days,Instagram,0.08,$500.00,4.58,Las Vegas,English,1510,5994,3,Fashion,2022-07-26,Attire Artistry
180262,Men 35-44,Product Launch,15 Days,Pinterest,0.07,$500.00,1.394228656626785,Austin,Spanish,886,3869,1,Technology,2022-05-22,Gadget Giants
478884,Women 35-44,Brand Awareness,15 Days,Twitter,0.06,$500.00,6.46,New York,Spanish,1511,5994,5,Fashion,2022-12-08,Mode Maven
897522,Men 35-44,Brand Awareness,15 Days,Pinterest,0.15,$500.00,1.0742710546573049,Los Angeles,French,887,3870,1,Home,2022-10-05,Cozy Corners
417424,Men 35-44,Brand Awareness,15 Days,Instagram,0.09,$500.00,0.28,Las Vegas,English,1511,5995,5,Food,2022-02-08,Gourmet Grove
850058,Women 45-60,Brand Awareness,15 Days,Instagram,0.06,$500.00,6.79,Los Angeles,Spanish,1511,5995,3,Health,2022-02-24,Vigor Valley
464984,Men 45-60,Product Launch,15 Days,Twitter,0.07,$500.00,4.4,Las Vegas,French,1511,5996,9,Health,2022-07-14,Wellness Waves
333001,Men 25-34,Brand Awareness,15 Days,Instagram,0.06,$500.00,1.66,Los Angeles,French,1511,5996,7,Technology,2022-07-26,Quantum Quirks
405795,Women 25-34,Product Launch,15 Days,Facebook,0.09,$500.00,5.18,Austin,Spanish,1511,5997,7,Food,2022-06-16,Nosh Nirvana
792178,Men 35-44,Brand Awareness,15 Days,Facebook,0.11,$500.00,2.21,Miami,English,1511,5997,1,Health,2022-10-12,Balance Beam
458090,All Ages,Brand Awareness,15 Days,Pinterest,0.12,$500.00,0.6202530049352493,Los Angeles,Spanish,888,3871,1,Home,2022-02-06,Space Spruce
112201,Women 25-34,Brand Awareness,15 Days,Pinterest,0.09,$500.00,0.8937363183505032,Austin,Spanish,888,3872,1,Technology,2022-10-08,Gadget Giants
577391,Women 35-44,Product Launch,15 Days,Instagram,0.01,$500.00,5.14,Austin,English,1512,5998,5,Home,2022-03-06,Living Luxe
626727,All Ages,Brand Awareness,15 Days,Pinterest,0.13,$500.00,0.2502461691381408,Las Vegas,English,888,3873,1,Health,2022-01-12,Pulse Point
697040,Women 18-24,Brand Awareness,15 Days,Facebook,0.13,$500.00,0.43,Miami,Spanish,1512,5999,1,Food,2022-07-02,Epicurean Edge
214539,Men 18-24,Increase Sales,15 Days,Instagram,0.14,$500.00,4.04,Austin,English,1512,5999,10,Health,2022-09-18,Well Wish
123890,Women 18-24,Market Expansion,15 Days,Instagram,0.02,$500.00,5.94,Las Vegas,English,1512,6000,5,Fashion,2022-10-01,Glam Garments
560569,Men 18-24,Market Expansion,15 Days,Twitter,0.14,$500.00,3.71,New York,English,1513,6000,7,Technology,2022-09-01,Cyber Circuit
189067,Men 25-34,Market Expansion,15 Days,Facebook,0.08,$500.00,4.12,New York,English,1513,6001,9,Fashion,2022-09-19,Fiber Fashion
576995,Women 45-60,Market Expansion,15 Days,Pinterest,0.02,$500.00,0.4611679402688596,Austin,Spanish,888,3874,1,Fashion,2022-02-21,Glam Garments
483823,Women 45-60,Product Launch,15 Days,Pinterest,0.15,$500.00,0.9866848954589554,Miami,French,888,3874,1,Health,2022-02-17,Well Wish
515624,Women 35-44,Brand Awareness,15 Days,Instagram,0.01,$500.00,4.25,New York,English,1513,6002,1,Health,2022-05-30,Heal Hub
735868,Men 35-44,Market Expansion,15 Days,Instagram,0.1,$500.00,1.97,Las Vegas,French,1513,6002,8,Home,2022-07-07,Cozy Corners
312941,Women 35-44,Market Expansion,15 Days,Twitter,0.02,$500.00,0.92,Austin,English,1513,6003,9,Home,2022-11-26,Living Luxe
188074,Men 45-60,Brand Awareness,15 Days,Pinterest,0.03,$500.00,0.0554116517377311,Las Vegas,French,888,3875,1,Health,2022-01-24,Well Wish
318474,All Ages,Brand Awareness,15 Days,Facebook,0.08,$500.00,7.86,Las Vegas,English,1514,6003,9,Health,2022-10-21,Fitness Front
318642,Women 25-34,Product Launch,15 Days,Facebook,0.09,$500.00,5.48,Los Angeles,French,1514,6004,2,Home,2022-05-20,Cozy Corners
206089,Men 25-34,Market Expansion,15 Days,Instagram,0.05,$500.00,0.56,Los Angeles,English,1514,6004,5,Home,2022-11-15,Space Spruce
228536,All Ages,Market Expansion,15 Days,Instagram,0.14,$500.00,3.4,Los Angeles,French,1514,6004,9,Technology,2022-09-24,Gadget Giants
780876,Men 35-44,Increase Sales,15 Days,Twitter,0.1,$500.00,3.38,Austin,Spanish,1514,6005,5,Health,2022-08-05,Wellness Waves
576665,Women 25-34,Increase Sales,15 Days,Facebook,0.11,$500.00,3.95,Las Vegas,French,1514,6005,8,Food,2022-07-11,Culinary Quest
725689,Women 18-24,Product Launch,15 Days,Twitter,0.08,$500.00,5.03,New York,Spanish,1514,6006,2,Food,2022-03-30,Dine Divine
348487,Men 25-34,Product Launch,15 Days,Pinterest,0.08,$500.00,1.397803601900187,Miami,French,889,3877,1,Technology,2022-05-20,Giga Geeks
448210,Men 18-24,Market Expansion,15 Days,Twitter,0.05,$500.00,6.83,Miami,French,1515,6006,7,Health,2022-12-22,Fitness Front
719636,Men 35-44,Market Expansion,15 Days,Twitter,0.03,$500.00,1.47,New York,French,1515,6007,10,Health,2022-02-09,Wellness Waves
909646,Men 18-24,Brand Awareness,15 Days,Twitter,0.11,$500.00,7.29,New York,French,1515,6007,7,Technology,2022-12-18,Giga Geeks
117350,Women 45-60,Increase Sales,15 Days,Twitter,0.03,$500.00,2.29,Los Angeles,Spanish,1515,6008,8,Food,2022-01-25,Savor Street
486641,Women 45-60,Product Launch,15 Days,Twitter,0.03,$500.00,0.88,Las Vegas,French,1515,6008,5,Food,2022-12-16,Culinary Quest
166648,Men 45-60,Product Launch,15 Days,Instagram,0.15,$500.00,1.61,Los Angeles,English,1515,6008,10,Food,2022-08-20,Feast Flavors
671512,Men 45-60,Brand Awareness,15 Days,Pinterest,0.1,$500.00,0.849049502432978,Austin,English,889,3879,1,Food,2022-01-17,Nosh Nirvana
137343,Men 18-24,Market Expansion,15 Days,Instagram,0.06,$500.00,3.49,Austin,Spanish,1516,6009,6,Food,2022-11-01,Epicurean Edge
235722,Men 18-24,Increase Sales,15 Days,Pinterest,0.03,$500.00,1.1833068854960662,Miami,English,890,3880,1,Home,2022-06-12,Decor Dreams
465065,Women 45-60,Brand Awareness,15 Days,Facebook,0.06,$500.00,4.8,New York,French,1516,6010,10,Technology,2022-07-05,Cyber Circuit
415239,Women 18-24,Increase Sales,15 Days,Twitter,0.08,$500.00,7.95,Los Angeles,French,1516,6010,6,Technology,2022-12-04,Cyber Circuit
998511,Women 45-60,Market Expansion,15 Days,Facebook,0.11,$500.00,3.84,New York,French,1516,6011,6,Technology,2022-09-27,Innovate Infinity
476954,Women 35-44,Market Expansion,15 Days,Instagram,0.1,$500.00,0.09,Las Vegas,English,1516,6011,4,Home,2022-11-19,Cozy Corners
300206,Men 45-60,Market Expansion,15 Days,Pinterest,0.09,$500.00,0.019662199003711,Los Angeles,Spanish,890,3880,1,Fashion,2022-01-07,Mode Maven
631527,Women 35-44,Product Launch,15 Days,Twitter,0.02,$500.00,6.68,Las Vegas,English,1516,6012,8,Technology,2022-05-30,Pixel Pioneers
356375,Men 25-34,Brand Awareness,15 Days,Instagram,0.02,$500.00,5.62,Austin,French,1517,6012,8,Home,2022-01-24,Nest Neat
612627,Men 35-44,Product Launch,15 Days,Facebook,0.08,$500.00,7.71,Las Vegas,French,1517,6013,7,Food,2022-09-09,Gastronomy Guild
548991,Women 35-44,Market Expansion,15 Days,Pinterest,0.04,$500.00,0.6577899303059703,Los Angeles,French,890,3882,1,Food,2022-04-22,Culinary Quest
683860,Men 25-34,Market Expansion,15 Days,Facebook,0.08,$500.00,0.45,Austin,French,1517,6013,3,Technology,2022-08-07,Pixel Pioneers
355446,Men 45-60,Market Expansion,15 Days,Twitter,0.13,$500.00,6.51,Las Vegas,English,1517,6014,5,Technology,2022-07-03,Innovate Infinity
603205,Women 25-34,Increase Sales,15 Days,Pinterest,0.13,$500.00,0.4146936517146334,Austin,French,890,3882,1,Home,2022-02-21,Homely Haven
430111,Men 45-60,Market Expansion,15 Days,Instagram,0.14,$500.00,4.11,Austin,Spanish,1517,6015,9,Home,2022-11-16,Dwell Delight
155067,Women 18-24,Market Expansion,15 Days,Facebook,0.03,$500.00,7.23,Los Angeles,English,1518,6015,10,Health,2022-12-27,Pulse Point
447463,All Ages,Market Expansion,15 Days,Twitter,0.01,$500.00,6.22,New York,Spanish,1518,6015,1,Health,2022-04-16,Pulse Point
591034,Men 25-34,Brand Awareness,15 Days,Pinterest,0.04,$500.00,0.1715973731232966,Los Angeles,English,891,3884,1,Home,2022-08-28,Hearth Harmony
542110,Men 45-60,Product Launch,15 Days,Pinterest,0.14,$500.00,0.2663334228684499,Miami,French,891,3884,1,Technology,2022-01-12,Tech Titans
696590,Men 35-44,Market Expansion,15 Days,Pinterest,0.03,$500.00,0.3753692537072113,Miami,English,891,3884,1,Health,2022-12-13,Aura Align
775141,Women 35-44,Market Expansion,15 Days,Twitter,0.04,$500.00,3.23,Las Vegas,English,1518,6017,2,Home,2022-07-13,Living Luxe
388956,Men 18-24,Brand Awareness,15 Days,Facebook,0.1,$500.00,4.71,Los Angeles,English,1518,6017,9,Home,2022-06-28,Homely Haven
860953,Men 35-44,Brand Awareness,15 Days,Twitter,0.08,$500.00,3.58,New York,French,1518,6018,3,Technology,2022-11-17,Cyber Circuit
936765,Women 35-44,Product Launch,15 Days,Twitter,0.04,$500.00,1.45,Austin,Spanish,1519,6018,3,Technology,2022-10-07,Tech Titans
690832,Men 35-44,Market Expansion,15 Days,Facebook,0.07,$500.00,0.08,Austin,English,1519,6019,5,Fashion,2022-05-21,Glam Garments
262809,Women 25-34,Increase Sales,15 Days,Instagram,0.06,$500.00,4.75,Miami,Spanish,1519,6019,9,Technology,2022-07-30,Giga Geeks
694692,Men 18-24,Brand Awareness,15 Days,Instagram,0.08,$500.00,0.65,Austin,English,1519,6019,5,Technology,2022-03-31,Pixel Pioneers
725116,Women 18-24,Product Launch,15 Days,Facebook,0.13,$500.00,2.04,Los Angeles,English,1519,6020,2,Food,2022-08-14,Palate Paradise
432407,Women 35-44,Brand Awareness,15 Days,Facebook,0.11,$500.00,4.42,New York,French,1519,6020,4,Food,2022-03-15,Savor Street
644233,Women 35-44,Increase Sales,15 Days,Instagram,0.08,$500.00,7.78,New York,Spanish,1519,6020,2,Home,2022-11-06,Space Spruce
906010,Men 18-24,Brand Awareness,15 Days,Twitter,0.07,$500.00,4.12,Las Vegas,French,1520,6021,5,Fashion,2022-08-13,Vogue Visions
792237,Men 25-34,Brand Awareness,15 Days,Facebook,0.12,$500.00,2.05,Los Angeles,Spanish,1520,6021,10,Technology,2022-09-28,Pixel Pioneers
693536,Men 45-60,Brand Awareness,15 Days,Facebook,0.07,$500.00,3.44,New York,French,1520,6022,9,Technology,2022-06-30,Innovate Infinity
132281,All Ages,Product Launch,15 Days,Facebook,0.04,$500.00,2.84,Los Angeles,French,1520,6022,3,Technology,2022-06-21,Cyber Circuit
266879,All Ages,Product Launch,15 Days,Facebook,0.11,$500.00,1.53,Miami,French,1520,6022,10,Health,2022-07-12,Wellness Waves
614302,Men 35-44,Product Launch,15 Days,Pinterest,0.11,$500.00,0.003574945273402,New York,Spanish,892,3888,1,Home,2022-11-03,Homely Haven
897819,Women 35-44,Product Launch,15 Days,Twitter,0.1,$500.00,6.11,New York,English,1520,6023,3,Fashion,2022-10-21,Style Sphere
973564,Men 45-60,Brand Awareness,15 Days,Twitter,0.08,$500.00,6.96,Las Vegas,Spanish,1520,6024,1,Health,2022-02-03,Vital Vigor
957608,Men 18-24,Increase Sales,15 Days,Facebook,0.08,$500.00,0.52,Los Angeles,English,1521,6024,5,Home,2022-03-20,Dwell Delight
330959,Women 25-34,Increase Sales,15 Days,Facebook,0.09,$500.00,6.3,Miami,English,1521,6024,6,Technology,2022-12-12,Innovate Infinity
388927,Men 35-44,Brand Awareness,15 Days,Pinterest,0.14,$500.00,1.2244187561401894,New York,French,893,3890,1,Home,2022-02-06,Cozy Corners
927435,Women 18-24,Product Launch,15 Days,Facebook,0.08,$500.00,2.04,Las Vegas,French,1521,6025,7,Home,2022-01-31,Furnish Fine
510137,Women 25-34,Market Expansion,15 Days,Twitter,0.12,$500.00,6.29,Austin,English,1521,6026,6,Health,2022-02-27,Elixir Essence
251981,Women 45-60,Market Expansion,15 Days,Pinterest,0.02,$500.00,0.4987048656395808,Los Angeles,French,893,3890,1,Health,2022-10-30,Wellness Waves
321868,Men 18-24,Market Expansion,15 Days,Instagram,0.13,$500.00,6.81,Miami,Spanish,1521,6026,5,Home,2022-10-08,Decor Dreams
592639,Women 45-60,Product Launch,15 Days,Pinterest,0.13,$500.00,0.3628569452503042,New York,English,893,3891,1,Fashion,2022-02-27,Mode Maven
872673,Women 35-44,Brand Awareness,15 Days,Pinterest,0.11,$500.00,1.370991512349672,Austin,English,893,3891,1,Fashion,2022-05-02,Chic Couture
434302,All Ages,Brand Awareness,15 Days,Pinterest,0.05,$500.00,0.0589865970111332,Miami,French,893,3891,1,Fashion,2022-12-16,Mode Maven
657574,Women 25-34,Market Expansion,15 Days,Pinterest,0.04,$500.00,0.4486556318119525,New York,English,893,3891,1,Food,2022-12-25,Nosh Nirvana
971872,Men 18-24,Brand Awareness,15 Days,Instagram,0.08,$500.00,7.43,Miami,French,1522,6028,1,Food,2022-11-04,Dine Divine
127237,Women 35-44,Market Expansion,15 Days,Facebook,0.01,$500.00,3.3,Miami,Spanish,1522,6029,8,Food,2022-05-05,Savor Street
891197,Men 35-44,Brand Awareness,15 Days,Instagram,0.06,$500.00,3.14,New York,English,1522,6029,8,Food,2022-11-28,Palate Paradise
178283,Women 25-34,Increase Sales,15 Days,Twitter,0.11,$500.00,7.27,Los Angeles,French,1522,6029,7,Home,2022-01-06,Hearth Harmony
659650,Men 35-44,Market Expansion,15 Days,Pinterest,0.07,$500.00,0.0857986865616483,Austin,English,894,3893,1,Home,2022-04-26,Living Luxe
661736,All Ages,Market Expansion,15 Days,Pinterest,0.11,$500.00,1.0653336914738,Austin,English,894,3893,1,Health,2022-05-12,Balance Beam
747966,Women 18-24,Brand Awareness,15 Days,Pinterest,0.14,$500.00,0.3199576019694801,New York,French,894,3893,1,Food,2022-10-10,Gastronomy Guild
772122,Men 35-44,Market Expansion,15 Days,Twitter,0.03,$500.00,0.51,Austin,English,1523,6031,3,Health,2022-01-29,Wellness Waves
697727,Women 18-24,Increase Sales,15 Days,Facebook,0.05,$500.00,5.5,New York,Spanish,1523,6031,10,Fashion,2022-05-09,Glam Garments
669544,Women 35-44,Brand Awareness,15 Days,Twitter,0.04,$500.00,7.53,Austin,English,1523,6032,5,Technology,2022-04-09,Code Crafters
232141,Women 18-24,Product Launch,15 Days,Pinterest,0.1,$500.00,0.5541165173773119,Miami,Spanish,894,3894,1,Health,2022-01-14,Vigor Valley
790215,All Ages,Market Expansion,15 Days,Instagram,0.07,$500.00,5.59,Miami,English,1523,6033,1,Food,2022-12-24,Feast Flavors
226300,Men 35-44,Market Expansion,15 Days,Pinterest,0.06,$500.00,0.7292888357740106,Los Angeles,Spanish,895,3895,1,Home,2022-09-08,Living Luxe
698813,Women 45-60,Market Expansion,15 Days,Twitter,0.09,$500.00,6.41,New York,French,1524,6033,5,Health,2022-04-09,Vigor Valley
129044,Men 35-44,Increase Sales,15 Days,Twitter,0.02,$500.00,7.54,New York,English,1524,6034,8,Health,2022-02-06,Well Wish
459433,Women 25-34,Product Launch,15 Days,Facebook,0.14,$500.00,2.73,Los Angeles,French,1524,6034,8,Food,2022-10-05,Palate Paradise
139314,Women 25-34,Brand Awareness,15 Days,Instagram,0.11,$500.00,7.68,Los Angeles,French,1524,6034,10,Technology,2022-12-28,Code Crafters
826414,Men 35-44,Market Expansion,15 Days,Twitter,0.1,$500.00,0.16,Los Angeles,French,1524,6035,10,Food,2022-05-25,Palate Paradise
691353,Men 25-34,Increase Sales,15 Days,Instagram,0.1,$500.00,0.69,Las Vegas,French,1524,6035,3,Fashion,2022-12-02,Attire Artistry
495635,Women 18-24,Market Expansion,15 Days,Pinterest,0.05,$500.00,0.1143982487488644,Miami,English,895,3897,1,Technology,2022-01-21,Pixel Pioneers
607051,Men 35-44,Brand Awareness,15 Days,Pinterest,0.06,$500.00,0.6095281691150432,Las Vegas,French,895,3897,1,Technology,2022-02-13,Cyber Circuit
217210,Men 45-60,Increase Sales,15 Days,Pinterest,0.13,$500.00,1.1386200695785411,New York,English,895,3897,1,Food,2022-10-20,Epicurean Edge
704975,Women 18-24,Product Launch,15 Days,Pinterest,0.12,$500.00,0.3646444178870053,Miami,French,895,3897,1,Food,2022-10-20,Epicurean Edge
378996,Men 35-44,Brand Awareness,15 Days,Instagram,0.09,$500.00,3.77,Las Vegas,Spanish,1525,6037,2,Home,2022-04-18,Space Spruce
657466,Men 45-60,Increase Sales,15 Days,Instagram,0.15,$500.00,5.11,Austin,Spanish,1525,6038,7,Home,2022-12-05,Homely Haven
937611,All Ages,Brand Awareness,15 Days,Pinterest,0.1,$500.00,0.3288949651529851,Las Vegas,English,895,3898,1,Home,2022-02-04,Dwell Delight
641512,Men 18-24,Market Expansion,15 Days,Pinterest,0.02,$500.00,0.7310763084107116,Las Vegas,Spanish,895,3898,1,Health,2022-09-30,Aura Align
728427,Men 35-44,Market Expansion,15 Days,Facebook,0.05,$500.00,3.76,New York,French,1526,6039,1,Home,2022-11-03,Living Luxe
180275,All Ages,Market Expansion,15 Days,Pinterest,0.09,$500.00,1.194031721316272,Las Vegas,Spanish,896,3899,1,Home,2022-07-04,Homely Haven
662331,All Ages,Product Launch,15 Days,Twitter,0.06,$500.00,4.98,Miami,English,1526,6040,9,Home,2022-09-14,Nest Neat
507925,Women 45-60,Increase Sales,15 Days,Instagram,0.08,$500.00,6.02,Las Vegas,Spanish,1526,6040,1,Home,2022-09-02,Homely Haven
968042,Women 18-24,Brand Awareness,15 Days,Twitter,0.03,$500.00,1.13,Los Angeles,English,1526,6040,6,Technology,2022-08-29,Code Crafters
832339,Men 25-34,Product Launch,15 Days,Instagram,0.07,$500.00,3.72,Austin,English,1526,6041,10,Technology,2022-11-22,Silicon Saga
378508,Women 18-24,Market Expansion,15 Days,Facebook,0.09,$500.00,6.68,Austin,English,1526,6041,10,Home,2022-05-25,Dwell Delight
163059,Men 25-34,Market Expansion,15 Days,Pinterest,0.05,$500.00,0.6667272934894753,Las Vegas,English,896,3900,1,Food,2022-01-26,Nosh Nirvana
475050,Women 35-44,Increase Sales,15 Days,Facebook,0.12,$500.00,4.15,Austin,French,1527,6042,10,Health,2022-08-09,Vital Vigor
870516,Men 35-44,Brand Awareness,15 Days,Twitter,0.08,$500.00,3.62,Las Vegas,Spanish,1527,6042,7,Home,2022-08-23,Homely Haven
221501,Men 18-24,Brand Awareness,15 Days,Instagram,0.14,$500.00,1.85,New York,Spanish,1527,6043,2,Food,2022-05-31,Palate Paradise
680686,Women 18-24,Market Expansion,15 Days,Pinterest,0.14,$500.00,1.147557432762046,Los Angeles,Spanish,896,3901,1,Fashion,2022-03-11,Attire Artistry
744914,Men 25-34,Product Launch,15 Days,Pinterest,0.07,$500.00,0.8526244477063799,Miami,French,896,3901,1,Fashion,2022-12-23,Runway Rebels
314241,Women 25-34,Brand Awareness,15 Days,Instagram,0.02,$500.00,2.85,Austin,English,1527,6044,6,Food,2022-03-09,Feast Flavors
279579,All Ages,Brand Awareness,15 Days,Facebook,0.02,$500.00,0.29,Las Vegas,English,1527,6044,3,Technology,2022-01-02,Quantum Quirks
278976,Men 25-34,Product Launch,15 Days,Twitter,0.08,$500.00,0.71,Miami,English,1528,6045,9,Food,2022-04-19,Gourmet Grove
466539,Men 45-60,Brand Awareness,15 Days,Instagram,0.15,$500.00,1.5,New York,English,1528,6045,6,Fashion,2022-07-27,Silk & Style
427481,Women 18-24,Market Expansion,15 Days,Instagram,0.08,$500.00,0.47,New York,French,1528,6045,4,Technology,2022-11-02,Innovate Infinity
274613,Men 18-24,Brand Awareness,15 Days,Pinterest,0.11,$500.00,0.7578883979612268,Austin,English,897,3903,1,Technology,2022-06-08,Quantum Quirks
886991,Men 18-24,Brand Awareness,15 Days,Facebook,0.11,$500.00,3.82,Miami,French,1528,6046,9,Technology,2022-05-17,Innovate Infinity
758529,Women 35-44,Market Expansion,15 Days,Twitter,0.12,$500.00,1.18,Las Vegas,French,1528,6047,8,Health,2022-02-24,Pulse Point
736976,Women 45-60,Increase Sales,15 Days,Twitter,0.11,$500.00,1.87,Las Vegas,French,1528,6047,3,Health,2022-02-16,Wellness Waves
418498,Men 18-24,Market Expansion,15 Days,Twitter,0.15,$500.00,4.58,Los Angeles,French,1528,6047,5,Fashion,2022-01-30,Chic Couture
967085,Women 18-24,Increase Sales,15 Days,Facebook,0.13,$500.00,7.23,Austin,Spanish,1529,6048,7,Food,2022-07-13,Gastronomy Guild
